id,name,department,salary
334531,Feliciano,100003,163187
487816,Knudson,100004,61393
788976,Kirkham,100001,173757
880233,Vaughn,100002,45719
233360,Cooksey,100003,112671
793281,Winn,100004,93291
977832,Huckaby,100001,157009
775686,Stegall,100002,59128
272045,Cimino,100003,62955
835430,Huggins,100004,150917
598997,Maynor,100001,138701
224907,Boutwell,100002,170340
986230,Triplett,100003,80453
840663,Fulmer,100004,45023
584383,Markus,100001,176579
487717,Childs,100002,136122
652010,Paradis,100003,144864
702914,Lariviere,100004,166518
196630,Moss,100001,187916
720637,Rawson,100002,134649
299822,Penney,100003,91666
941987,Peeler,100004,58964
376332,Waldrup,100001,72019
379667,Stevens,100002,78000
950553,Krug,100003,74618
328551,Mahler,100004,71085
200364,Knighton,100001,192729
956397,Millsap,100002,84664
184988,Binder,100003,108261
842478,Rowles,100004,169256
673556,Rochester,100001,140911
825232,Woody,100002,192031
491027,Hanley,100003,130419
408953,Getty,100004,70010
742577,Fast,100001,96967
979498,Wakefield,100002,108900
944245,Morin,100003,104693
967918,Mcclean,100004,52538
643158,Corbin,100001,153330
323112,Eakin,100002,127977
666225,Fonseca,100003,162970
765736,Ha,100004,51184
136203,Cowan,100001,156961
962248,Humes,100002,158373
727334,Ragland,100003,147915
202420,Madson,100004,67951
521681,Luke,100001,71854
385892,Cordova,100002,78105
938388,Coan,100003,155475
789959,Lamere,100004,144998
652510,Hostetter,100001,61536
757511,Delia,100002,126599
420103,Hoyos,100003,157379
777323,Baier,100004,57137
281783,Geist,100001,131563
651160,Cary,100002,57182
172533,Delarosa,100003,143637
775459,Toombs,100004,164341
965543,Flinn,100001,132023
343152,Boyett,100002,89592
533405,Fiore,100003,145039
715628,Steed,100004,64235
965564,Carruthers,100001,120034
214835,Rauch,100002,142472
636455,Pickett,100003,135658
585516,Kurth,100004,164605
152125,Benally,100001,122248
266480,Kocher,100002,65869
758646,Charron,100003,135348
498674,Staggs,100004,95887
684569,Fonseca,100001,97346
742282,Gumm,100002,73740
445171,Mcwhirter,100003,192243
986190,Chidester,100004,43678
802967,Haupt,100001,98540
310916,Condon,100002,96446
412231,Coil,100003,85259
843908,Kauffman,100004,41232
397565,Marx,100001,156076
690534,Tullis,100002,133254
227588,Ratcliff,100003,186594
535207,Testerman,100004,101955
578226,Byrne,100001,199728
829324,Shriver,100002,164838
657790,Hiatt,100003,124225
482667,Crumb,100004,71912
799431,Houser,100001,181303
197175,Schreiner,100002,105777
904279,Becerra,100003,44413
470847,Hoffer,100004,162324
651946,Duckworth,100001,77138
521790,Jacobson,100002,117059
506172,Jepson,100003,154200
160176,Mccalla,100004,82066
987823,Larios,100001,90603
635905,Meade,100002,158577
576371,Stamm,100003,143906
711949,Galvez,100004,130175
823174,Redman,100001,94599
435624,Trammell,100002,61627
815451,Bopp,100003,89635
413328,Gregoire,100004,88337
685398,Gragg,100001,74057
616531,Finn,100002,121418
303327,Mccool,100003,115773
302347,Mcmaster,100004,73399
849287,Schmitz,100001,128441
854246,Yancy,100002,129558
290922,Maze,100003,97486
237349,Jesse,100004,149864
684255,Babin,100001,194243
873865,Camper,100002,46565
991831,Fann,100003,43219
521991,Mielke,100004,142389
890442,Hinojosa,100001,127489
852742,Buckles,100002,74365
373991,Feller,100003,197204
196909,Mcclellan,100004,128288
623719,Arango,100001,146237
267713,Wendt,100002,128787
284679,Cone,100003,61947
886939,Tyus,100004,170033
176240,Bowens,100001,193074
520089,Koester,100002,152066
353287,Glidden,100003,180743
203899,Dalessio,100004,87749
323667,Kitts,100001,137618
671775,Preston,100002,145346
116330,Feder,100003,120161
482695,Alonzo,100004,71721
116836,Flanigan,100001,179022
514707,Grasso,100002,81175
475772,Limon,100003,172556
850769,Benn,100004,54889
228978,Wan,100001,168465
306970,Ulmer,100002,176009
935138,Law,100003,58561
186429,Wolfe,100004,85347
302943,Bill,100001,91661
731126,Hudgins,100002,82708
613406,Newton,100003,69595
299410,Clark,100004,98847
965087,Warrington,100001,111355
408107,Hilburn,100002,43041
370007,Parish,100003,170354
444756,Merry,100004,51298
728050,Colombo,100001,169821
744434,Henke,100002,160183
707598,Guilford,100003,101315
947826,Hager,100004,91265
226870,Saechao,100001,111366
334996,Depriest,100002,191210
785955,Kemp,100003,161240
829290,Albright,100004,132468
455091,Valverde,100001,164829
254717,Haley,100002,179612
324752,Philbrick,100003,109669
985687,Sim,100004,106283
334208,Radcliffe,100001,186078
683556,Lavine,100002,167779
839667,Hamlet,100003,189424
481090,Hickerson,100004,94245
727556,Mooney,100001,60513
420396,Binion,100002,109512
878497,Rook,100003,109108
172107,Barrow,100004,180543
676422,Shea,100001,145567
174708,Mateo,100002,142515
368381,Clair,100003,145608
332882,Sandler,100004,184521
969489,Kao,100001,153202
747112,Dore,100002,100899
740795,Burgett,100003,46587
280091,Judkins,100004,73182
823392,Kahl,100001,152412
543261,Tinney,100002,187682
834337,Nash,100003,52995
886835,Kellum,100004,93685
118826,Benfield,100001,171724
421064,Fritz,100002,87288
130831,Fredrickson,100003,41559
207641,Lai,100004,145845
969995,Salomon,100001,161692
760134,Dewberry,100002,198048
435886,Campbell,100003,147290
881233,Asbury,100004,154630
627388,Meade,100001,157405
531228,Baptist,100002,184696
670565,Koss,100003,145978
866650,Giles,100004,162670
602778,Lux,100001,160983
143471,Laflamme,100002,130876
774157,Egan,100003,156695
401576,Carranza,100004,142745
905332,Sly,100001,64075
958246,Duron,100002,131637
495849,Eby,100003,104294
294010,Timberlake,100004,170298
722173,Ellington,100001,90365
580858,Collier,100002,85934
186389,Schuh,100003,181912
436148,Willson,100004,155922
210037,Whitacre,100001,158063
818871,Fitzpatrick,100002,169128
923089,Albrecht,100003,73463
318280,Su,100004,97869
731393,Hembree,100001,82415
751548,Arnold,100002,65486
412599,Ringler,100003,136146
653785,Vinson,100004,54549
868326,Peach,100001,138196
688190,Bakken,100002,160684
671468,Fortune,100003,62937
781909,Pyle,100004,157026
658650,Corbett,100001,62211
126462,Moberg,100002,54299
817805,Wiggs,100003,145098
737212,Martineau,100004,181519
720909,Trotman,100001,175802
377401,Mcgehee,100002,152320
751838,Stockton,100003,174670
874566,Pinto,100004,121907
712710,Tracey,100001,147334
301520,Layman,100002,99637
614247,Adam,100003,146973
827488,Maestas,100004,162222
677944,Sather,100001,194709
267146,Inman,100002,132552
466717,Hardcastle,100003,43113
466476,Klug,100004,49153
838453,Schaub,100001,87858
997642,Rohrer,100002,71267
194719,Crump,100003,132474
190673,Gaudreau,100004,104548
719032,Kao,100001,111245
863069,Lomas,100002,112396
521398,Terrell,100003,195222
552867,Disney,100004,197908
272424,Dilley,100001,146363
505192,Garfield,100002,61454
688127,Maes,100003,64803
328937,Breton,100004,198889
337661,Maynor,100001,74238
573588,Mcgill,100002,45367
801733,Song,100003,50447
142852,Bernstein,100004,149808
653945,Thrift,100001,57927
572868,Unruh,100002,144965
848379,Trammel,100003,119664
980560,Veloz,100004,158135
763432,Stephens,100001,65018
598791,Mcclurg,100002,67482
818572,Vandiver,100003,80744
259434,Prindle,100004,168996
247339,Bauman,100001,70129
629925,Jeffrey,100002,139063
165491,Steinman,100003,125260
564381,Geter,100004,97675
962058,Copenhaver,100001,137411
930431,Keown,100002,97255
152211,Gooch,100003,130565
828396,Ridley,100004,162112
608597,Kirtley,100001,63046
897281,Orlando,100002,163515
198925,Vang,100003,122293
179790,Hamill,100004,135402
746472,Sager,100001,177747
796373,Rick,100002,75703
674611,Ornelas,100003,136862
233851,Haile,100004,78297
807595,Azevedo,100001,109256
165302,Sanderson,100002,80587
577588,Sorensen,100003,123968
495626,Oloughlin,100004,151706
332386,Freitag,100001,144852
882814,Thomasson,100002,46340
771624,Bramblett,100003,49090
207137,Alverez,100004,149192
539214,Chalmers,100001,73838
682686,Kahl,100002,55044
333162,Morrow,100003,195988
416835,Carey,100004,189477
782734,Petty,100001,150055
223175,Krall,100002,75184
231877,Graber,100003,69201
937923,Nutt,100004,168936
567776,Reddick,100001,174370
600908,Maddox,100002,154152
122334,Scarbrough,100003,56554
195588,Mackie,100004,54104
896562,Trainor,100001,57184
198099,Shephard,100002,170749
691221,Newberry,100003,91649
629769,Ashcraft,100004,54171
504825,Thrasher,100001,100930
640888,Munger,100002,107677
893453,Flannery,100003,116371
986833,Diaz,100004,193482
320136,Ringler,100001,42568
535449,Staples,100002,44049
743840,Spinner,100003,103386
389011,Alberts,100004,84038
142463,Townes,100001,56095
981880,Hogg,100002,187884
775425,Duquette,100003,118641
848295,Faith,100004,177999
880280,Shuman,100001,195035
643646,Callender,100002,148603
831141,Lindsay,100003,103866
224764,Beeler,100004,180177
786679,Pritchett,100001,194945
817026,Seiler,100002,169538
855490,Culbreth,100003,179069
518256,Eldridge,100004,60544
806594,Parke,100001,115912
944999,Duval,100002,160425
130641,Benally,100003,185042
382254,Lowry,100004,146728
368464,Burks,100001,65056
575580,Perales,100002,49905
290331,Gaynor,100003,65856
304442,Redden,100004,136511
509235,Castanon,100001,119028
653484,Cutting,100002,178030
555969,Froehlich,100003,131366
898373,Friedman,100004,70332
999361,Bevis,100001,126509
589573,Lafollette,100002,128753
306079,Pitman,100003,79706
528467,Peeples,100004,63788
356691,Buie,100001,190711
885854,Quan,100002,162435
979085,Gluck,100003,139793
268346,Gibbs,100004,80131
527027,Mcadoo,100001,71879
649369,Hepner,100002,128344
198305,Whorton,100003,173823
192501,Bumgardner,100004,62768
231342,Kindred,100001,69788
661640,Kugler,100002,177155
341397,Hillyer,100003,99774
334623,Gustin,100004,107764
979674,Roebuck,100001,186247
448111,Mitchell,100002,73445
443138,Delk,100003,193908
979270,Leonard,100004,196340
862789,Hartle,100001,127590
903151,Liu,100002,148205
764866,Rhone,100003,153265
509094,Addington,100004,127372
121626,Belew,100001,147188
915052,Dimarco,100002,51323
475039,Islas,100003,118166
585389,Goings,100004,129894
716742,Choe,100001,167942
435475,Logsdon,100002,104101
885343,Dalton,100003,134716
884208,Shipman,100004,75595
786648,Kinder,100001,64782
215558,Schoen,100002,131742
909027,Merritt,100003,137299
276916,Huneycutt,100004,171322
883915,Aitken,100001,147174
875364,Housman,100002,95859
741457,Felts,100003,131082
899635,Deane,100004,91575
655732,Roseberry,100001,81608
417769,Reams,100002,126969
429562,Therrien,100003,94511
889355,Richie,100004,71014
191129,Larkin,100001,94113
853461,Cantor,100002,116995
441279,Turnbull,100003,81815
675601,Valente,100004,116952
701532,Abrego,100001,132743
825941,Moberg,100002,151768
679440,Slagle,100003,45504
605432,Dunson,100004,61861
979096,Markel,100001,190088
903187,Tavarez,100002,183524
606773,Hutt,100003,178871
568442,Hassell,100004,135867
299484,Jacobs,100001,185765
202658,Catalano,100002,63405
482012,Warner,100003,178484
732872,Cusack,100004,139254
657974,Sweatt,100001,48926
349627,Dickey,100002,93961
151567,Mccray,100003,146699
726162,Sullivan,100004,94960
338909,Babineaux,100001,160753
768843,Clow,100002,181647
730073,Behr,100003,94150
815512,Benn,100004,141082
151806,Cassity,100001,76956
420647,Crim,100002,149323
280955,Session,100003,122254
643987,Derr,100004,143372
111910,Hector,100001,170283
648192,Mcleod,100002,88757
385863,Chang,100003,165708
855523,Humble,100004,147737
787417,Redford,100001,113007
246889,Adkinson,100002,113124
491899,Plaza,100003,94990
497698,Morley,100004,72742
424475,Paris,100001,119435
533848,Cabrera,100002,149504
481064,Antoine,100003,178860
868963,Lilley,100004,82109
294406,Egan,100001,148406
861773,Gillis,100002,91381
795251,Minter,100003,146859
699188,Sala,100004,197214
485371,Clack,100001,105787
577287,Schuman,100002,151151
116807,Fidler,100003,51809
441336,Breeding,100004,109589
360707,Brayton,100001,86980
312607,Edmunds,100002,132610
382417,Brust,100003,52314
563126,Hopkins,100004,153426
128367,Mulcahy,100001,179418
832762,Sweatt,100002,183465
463663,Koch,100003,75259
949811,Mattos,100004,78068
854811,Perales,100001,145060
327258,Wald,100002,147825
736469,Gallman,100003,158309
529182,Spurlock,100004,100519
256673,Gast,100001,102903
812860,Fraser,100002,78710
761651,Goines,100003,192413
674338,Mccleary,100004,77936
270206,Henriques,100001,131472
536367,Thaxton,100002,150543
743258,Peiffer,100003,184297
828694,Funke,100004,160134
620725,Hundley,100001,71323
821834,Fowler,100002,131653
542454,Vandiver,100003,78972
575419,Edmiston,100004,42083
614272,Worden,100001,167545
695576,Hoggard,100002,176779
691412,Mathis,100003,102230
151331,Sacco,100004,176412
262622,Vereen,100001,152255
622272,Kincaid,100002,59560
962756,Meade,100003,183143
294114,Upton,100004,145902
741609,Samuel,100001,127105
241083,Thibeault,100002,45047
939005,Louque,100003,56562
533986,Lasalle,100004,115993
627243,Regan,100001,45777
768426,Timms,100002,42196
804241,Farina,100003,45625
374258,Rice,100004,87281
354040,Rosenthal,100001,196484
511864,Hinshaw,100002,76366
580220,Mcmillon,100003,124247
694107,Bushey,100004,148018
673355,Stutz,100001,124468
383995,Espino,100002,161827
473594,Rees,100003,139625
929135,Beem,100004,126612
445054,Winder,100001,154507
749673,Hartnett,100002,54250
556464,Dowling,100003,74736
918587,Liston,100004,84127
873616,Reich,100001,73405
273231,Tetreault,100002,163218
669164,Ramsey,100003,190843
308134,Kavanaugh,100004,46785
188696,Beall,100001,92503
321262,Moultrie,100002,104714
545255,Benedict,100003,89984
841539,Dameron,100004,98462
992346,Valentine,100001,90168
698723,Bluhm,100002,173634
158748,Crespo,100003,57483
874539,Clayton,100004,193192
939568,Coy,100001,174301
940608,Pursley,100002,136275
293553,Northrup,100003,44443
777634,Schlosser,100004,167662
529982,Bonanno,100001,164833
936946,Bill,100002,142842
668474,Mccabe,100003,130250
561075,Ashford,100004,113721
455048,Dorman,100001,76227
891131,Colton,100002,79947
951099,Deckard,100003,65067
388764,Cuomo,100004,150869
945289,Hatfield,100001,159979
611596,Shults,100002,83107
216136,Mccracken,100003,132345
425467,Dotson,100004,78764
450847,Caballero,100001,187112
803473,Bruns,100002,129247
181520,Peden,100003,131309
906266,Delapaz,100004,189723
766480,Cannady,100001,50683
138040,Barnhill,100002,149196
666752,Wacker,100003,159471
650442,Paddock,100004,41212
823233,Beene,100001,88282
544388,Borst,100002,180190
606780,Southwick,100003,155122
242033,Crockett,100004,148364
480100,Davies,100001,164526
278864,Sommer,100002,78372
177006,Pardue,100003,119832
988168,Gregorio,100004,196457
982362,Frazier,100001,73566
550073,Thurman,100002,71291
473839,Sarabia,100003,60957
544067,Carrizales,100004,173433
308806,Gibbons,100001,141584
810544,Ryder,100002,70402
750805,Perkins,100003,134132
315817,Mcfarlane,100004,102387
296724,Mclendon,100001,109292
492838,Mulkey,100002,143567
321326,Savoie,100003,185771
640929,Saenz,100004,134071
655808,Fitzwater,100001,134435
967888,Pastor,100002,67552
683721,Vargas,100003,135572
635559,Montiel,100004,199394
315364,Underhill,100001,74287
614436,Beeson,100002,40532
757314,Randle,100003,79014
930621,Hartsell,100004,181919
771541,Schroder,100001,88157
777372,Downing,100002,154588
340772,Newby,100003,109857
407896,Snavely,100004,130367
767883,Ku,100001,159882
392731,Tyus,100002,68204
237098,Fink,100003,182642
269480,Pollard,100004,191117
975884,Brower,100001,140330
612694,Kingsbury,100002,158774
823085,Newland,100003,175189
329445,Hornbeck,100004,100699
897769,Judge,100001,149902
763922,Patty,100002,155097
840974,Dupre,100003,151105
861065,Eagle,100004,158305
435937,Stark,100001,61029
750331,Bullard,100002,49876
856791,Morman,100003,182272
221818,Peavey,100004,158280
795736,Grover,100001,140677
122539,Corso,100002,92225
718680,Cleghorn,100003,51357
700603,Brookins,100004,122625
277134,Prentiss,100001,132836
925090,Rush,100002,180162
793016,Chau,100003,114308
364964,Mckie,100004,113499
955272,Hines,100001,141034
988115,Felton,100002,93107
756068,Floyd,100003,122853
241651,Crafton,100004,85716
472131,Rickman,100001,110826
774559,Charette,100002,84394
385668,Graves,100003,167001
163832,Hobbs,100004,99248
939312,Marino,100001,152301
671846,Mccrae,100002,73757
575099,Cotton,100003,57543
173880,Hyde,100004,91721
285252,Renshaw,100001,102578
283547,Oller,100002,159840
124763,Hunter,100003,188554
370591,Truss,100004,170918
713567,Hall,100001,88308
609932,Mcnabb,100002,52690
756069,Donohoe,100003,199885
978627,Riddell,100004,147279
494708,Hutton,100001,168171
228529,Ott,100002,146265
791987,Halvorson,100003,79669
862411,Robert,100004,66398
202082,Millner,100001,175382
585791,Fordham,100002,70923
615383,Rush,100003,186827
706674,Pitts,100004,141530
281489,Rhoads,100001,80182
844315,Su,100002,165935
349577,Marshall,100003,193552
197018,Mccraw,100004,86081
620570,Sevier,100001,72349
952289,Galbreath,100002,111971
427782,Shackelford,100003,147824
756023,Deegan,100004,86116
340473,Peabody,100001,43690
490713,Samuelson,100002,163614
606997,Blackmore,100003,135903
501582,Rancourt,100004,52855
476409,Kyles,100001,70541
409512,Ott,100002,181850
981894,Neves,100003,144829
983011,Carmody,100004,195177
658206,Brennan,100001,136273
541422,Layton,100002,146570
554263,Hailey,100003,124926
806051,Reader,100004,192114
457533,Baty,100001,53784
893659,Iglesias,100002,69074
469124,King,100003,92296
146754,Marty,100004,165354
957343,Strawser,100001,68008
495139,Faught,100002,104567
361948,Blunt,100003,111325
154262,Sheffield,100004,91744
321320,Castello,100001,58406
910371,Nowak,100002,64660
261435,Kinlaw,100003,157178
798032,Pennell,100004,55787
252208,Sharpe,100001,61474
197785,Allmon,100002,89871
936737,Hutchings,100003,178303
715052,Uhl,100004,62139
227926,Bowen,100001,193237
423624,Burns,100002,82124
911345,Santiago,100003,198928
834848,Mease,100004,48117
848790,Wooldridge,100001,131750
286946,Vachon,100002,137249
810313,Harvey,100003,141562
226702,Spence,100004,96190
295842,Roseboro,100001,79601
411284,Avina,100002,57481
818592,Greathouse,100003,169498
169096,Ash,100004,46484
789189,Mccrory,100001,166412
858542,Gilley,100002,183964
139361,Beall,100003,109306
441381,Mellon,100004,109285
157445,Shavers,100001,51330
642881,Byer,100002,189247
230139,Hibbs,100003,193342
282111,Colon,100004,77530
518285,Babb,100001,165540
133494,Fernandes,100002,149784
261120,Pesce,100003,82238
458483,Bostwick,100004,179317
292336,Holston,100001,114752
124057,Bennington,100002,58436
795725,Quach,100003,167413
224676,Toomer,100004,50395
661511,Pugliese,100001,161712
235499,Heaney,100002,176973
582274,Young,100003,193562
724623,Heckman,100004,146675
694006,Burch,100001,188694
207677,Plumb,100002,148566
678979,Dix,100003,161164
617015,Huber,100004,156720
691524,Mcclelland,100001,140004
524367,Colucci,100002,70297
801173,Lister,100003,148980
811413,Ellender,100004,174251
425387,Moseley,100001,184483
593828,Craig,100002,165652
335195,Gill,100003,176549
537689,Braun,100004,150644
261535,Heffner,100001,117997
707129,Rancourt,100002,177022
463392,Luttrell,100003,106694
748804,Catalano,100004,187434
729970,Holzer,100001,85948
663153,Luevano,100002,78208
289114,Samora,100003,68019
634699,Chrisman,100004,68809
538645,Nicol,100001,65767
393594,Tupper,100002,186914
295057,Visser,100003,117410
580630,Mix,100004,114116
142910,Toro,100001,189418
810182,Chamness,100002,197252
690475,Glaze,100003,102530
903273,Keyes,100004,150356
203844,Olds,100001,145894
429681,Robison,100002,172238
869520,Caldera,100003,44328
809063,Shay,100004,124687
268809,Kessel,100001,63720
221113,Bennet,100002,136297
869573,Culbertson,100003,79533
241413,Greenlaw,100004,116924
340899,Mosier,100001,153454
675201,Lentz,100002,187760
385132,Creed,100003,123154
172384,Atwell,100004,72037
892823,Erickson,100001,70183
873812,Manuel,100002,171361
670592,Baskerville,100003,50982
449901,Hamilton,100004,52654
436355,Wolf,100001,76027
448294,Flagg,100002,190745
443021,Gillis,100003,82090
533873,Helms,100004,51558
425108,Scanlon,100001,162635
871142,Mauney,100002,40958
896050,Ebersole,100003,81330
454519,Pippin,100004,164189
601757,Polston,100001,173690
747660,Hanlon,100002,120958
269315,Lawson,100003,181839
215146,Acevedo,100004,161141
789709,Barclay,100001,127404
218746,Silver,100002,146106
195685,Pastor,100003,167531
306046,Llamas,100004,60667
240318,Nero,100001,99021
252552,Toro,100002,140667
715144,Gribble,100003,175604
662818,Freitag,100004,101175
757893,Hecht,100001,143318
380600,Farrow,100002,190318
844239,Weiss,100003,159036
735820,Simmers,100004,113729
269137,Humphreys,100001,97099
211667,Lucero,100002,74636
256635,Trawick,100003,189088
670724,Block,100004,54551
837039,Rosenbaum,100001,61704
279012,Choate,100002,59609
297004,Auger,100003,157800
933512,Ricker,100004,97517
896982,Epley,100001,125502
443149,Wimbush,100002,130131
772694,Kuykendall,100003,160494
379924,Bolding,100004,126660
159525,Ryals,100001,126393
294626,Helmer,100002,62498
523167,Johanson,100003,118274
769346,Boykin,100004,68670
290954,Herald,100001,94308
667916,Coney,100002,176917
878340,Velarde,100003,80525
834255,Preston,100004,105393
482731,Forbes,100001,93710
933083,Sylvester,100002,49998
450244,Barboza,100003,87413
349661,Nero,100004,126330
354265,Edmiston,100001,106094
954112,Medlin,100002,147260
813588,Dixon,100003,72386
869220,Sturgis,100004,181140
411255,Melo,100001,112485
602803,Chi,100002,135626
852975,Berard,100003,124671
461347,Mertz,100004,172137
948460,Crowe,100001,55940
383768,Berry,100002,115926
221236,Ashby,100003,151778
223101,Dacosta,100004,66791
285812,Gee,100001,164047
503874,Eugene,100002,135397
353321,Holbert,100003,61998
349631,Thames,100004,150231
337861,Judd,100001,191423
163915,Glover,100002,60181
369077,Ness,100003,146905
870289,George,100004,197739
849889,Ventura,100001,142221
628049,Kizer,100002,127827
309356,Leger,100003,63850
829183,Riggins,100004,127254
967348,Unknow,100001,72621
515472,Worley,100002,99789
149907,Bode,100003,98470
354622,Rhyne,100004,51871
138643,Baugher,100001,93337
203192,Acosta,100002,53930
815263,Song,100003,67179
284117,Mccready,100004,52344
129020,Heins,100001,92113
228806,Gravely,100002,97018
970410,Cartier,100003,179677
233825,Downes,100004,149582
145564,Marshall,100001,136224
804391,Neville,100002,117224
256894,Shockley,100003,181439
445771,Baumann,100004,157146
184423,Burchfield,100001,114976
663724,Vestal,100002,56631
973381,Cleland,100003,136227
301736,Mcwhorter,100004,53758
155808,Franco,100001,62208
576176,Nordstrom,100002,63724
200654,Farmer,100003,128581
614925,Shetler,100004,75796
120103,Lantz,100001,198790
860592,Fielder,100002,45895
815503,Belknap,100003,166325
810524,Ransom,100004,49793
746199,Witt,100001,55119
899189,Lillie,100002,61944
504616,Reeves,100003,123060
772917,Linder,100004,44938
436493,Lefevre,100001,193630
651440,Pell,100002,114576
556240,Pollock,100003,40672
248470,Renfro,100004,105577
674113,Brame,100001,131284
612408,Bond,100002,142902
651854,Green,100003,151829
248305,Broadnax,100004,183711
925693,Racine,100001,142077
215522,Sage,100002,54939
991163,Spruill,100003,142475
228856,Mattern,100004,111499
877486,Hoard,100001,59532
902028,Huddleston,100002,120112
194884,Maroney,100003,54339
827982,Destefano,100004,93756
227028,Brito,100001,199208
523759,Manners,100002,121750
540846,Dorado,100003,107433
601074,Bolt,100004,120452
474807,Conley,100001,81190
412583,Brothers,100002,149590
977891,Azure,100003,82546
979395,Willingham,100004,59213
715930,Culler,100001,72600
227625,Butz,100002,152274
139751,Miramontes,100003,183752
783962,Snell,100004,107825
765121,Stover,100001,190088
135824,Mcdowell,100002,169852
470058,Neu,100003,180902
739437,Roddy,100004,166725
948390,Roark,100001,62333
548041,Peek,100002,126277
125116,Ham,100003,192133
210243,Colton,100004,51508
339140,Brummett,100001,52551
299618,Wimberly,100002,141912
210015,Mickey,100003,66360
381112,Goldsmith,100004,65429
549841,Mcclure,100001,180986
386484,Kimsey,100002,86024
681405,Parton,100003,85780
548757,Poore,100004,171894
857021,Smoot,100001,47410
812383,Racine,100002,129288
916945,Hickerson,100003,108373
857979,Herb,100004,166968
659606,Lemay,100001,73634
324983,Marino,100002,56282
506967,Shumaker,100003,190398
815560,Stier,100004,51871
381696,Schreck,100001,65993
818651,Bodnar,100002,57994
268365,Branson,100003,128894
693040,Countryman,100004,125482
819786,Grider,100001,57857
403903,Rodgers,100002,124316
814042,Rugg,100003,164187
485047,Whisenant,100004,156833
934434,Tompkins,100001,72126
921287,Bergeron,100002,116547
455683,Pendley,100003,122377
867633,Strom,100004,197613
308594,Sanderlin,100001,83733
566388,Baumgartner,100002,199892
439870,Sheridan,100003,197851
823275,Hayden,100004,154667
939280,Kirschner,100001,182140
959267,Rico,100002,195962
628636,Bolduc,100003,175775
821428,Foret,100004,42498
362573,Nightingale,100001,133840
213912,Talton,100002,95274
735579,Beavers,100003,134594
887971,Dougherty,100004,115765
111946,Villalba,100001,104860
452121,Sunderland,100002,129754
895300,Luck,100003,68539
674651,Gehrke,100004,81781
176603,Jost,100001,143256
428507,Luttrell,100002,85229
677297,Adamson,100003,190120
639638,Frausto,100004,113018
793143,Barrientos,100001,181616
822159,Moua,100002,93938
988745,Faison,100003,152625
783638,Ortega,100004,139602
903895,Boykin,100001,79559
861648,Tolson,100002,187023
866154,Pinkham,100003,72629
497113,Prater,100004,141817
393027,Wendling,100001,186236
505579,Hunter,100002,47032
711490,Kennedy,100003,152485
407505,Jaimes,100004,162602
767105,Damron,100001,182828
178701,Struck,100002,80420
417166,Speaks,100003,182827
893122,Raber,100004,40051
724533,Goodnight,100001,45047
730244,Peer,100002,130050
379940,Baum,100003,45071
819253,Serrato,100004,139919
836112,Bass,100001,85639
947807,Barney,100002,147688
959240,Palmer,100003,93916
940945,Shepherd,100004,48112
447817,Medeiros,100001,76879
626799,Quirk,100002,106508
379947,Cornelison,100003,139839
416888,Newport,100004,183197
139129,Eaddy,100001,173073
306553,Ruth,100002,113590
857393,Standard,100003,71599
656642,Nygaard,100004,88891
848035,Hupp,100001,113059
339773,Grose,100002,82421
722362,Mcginnis,100003,198739
501190,Herbst,100004,126574
551588,Berg,100001,62706
184193,Furlong,100002,85393
990532,Hacker,100003,194080
514605,Bouchard,100004,167778
946455,Sabo,100001,57415
583142,Hoye,100002,106306
598590,Groth,100003,156225
386829,Chou,100004,86692
129479,Macarthur,100001,124617
634981,Duncan,100002,152864
751451,Sayers,100003,112061
114227,Ritchie,100004,132663
611566,Weidman,100001,126276
418105,Bedell,100002,89177
602815,Jewett,100003,199252
513476,Archuleta,100004,62691
664904,Westbrook,100001,121384
282614,Federico,100002,148266
269056,Gammon,100003,88745
402121,Hinson,100004,73937
114635,Conley,100001,128469
364193,Melcher,100002,44551
509778,Strait,100003,47270
223578,Sale,100004,176214
130518,Grubbs,100001,88085
320234,Victor,100002,46365
852811,Minor,100003,119837
561015,Hildebrand,100004,84491
574152,Neff,100001,185323
177048,Ammons,100002,168444
608106,Petry,100003,152235
873472,Millsap,100004,111397
235088,Stutzman,100001,92299
510428,Dowdy,100002,44428
992731,Begley,100003,173538
231966,Noles,100004,179716
844718,Clegg,100001,170665
181757,Ybarra,100002,119369
366983,Wight,100003,178599
944495,Hoey,100004,154885
645716,Burkhart,100001,154103
518561,Wolfe,100002,162221
359390,Albino,100003,110552
847701,Conlon,100004,57500
628155,Waterhouse,100001,110824
828406,Lewandowski,100002,58344
658372,Spiers,100003,43314
931873,Melgar,100004,155816
321169,Sessoms,100001,166075
357221,Bazemore,100002,162008
248360,Weinstein,100003,84082
743723,Tribble,100004,138238
917954,Keeton,100001,104629
469860,Stock,100002,88884
645901,Sansone,100003,155835
233609,Claiborne,100004,85831
622992,Zak,100001,133293
830659,Palmieri,100002,108554
469105,Cotter,100003,139832
936091,Foster,100004,44817
888159,Swanger,100001,83406
250651,Nock,100002,177005
895976,Mcnally,100003,58114
261596,Hibbert,100004,119072
426618,Belew,100001,93337
423685,Spiller,100002,129127
678307,Wilmoth,100003,136004
232531,Cornett,100004,122630
115593,Lafontaine,100001,50985
995866,Abernethy,100002,71221
266670,Whiteside,100003,104605
441615,Hollenbeck,100004,72178
121372,Gillen,100001,196284
190553,Broadnax,100002,173492
824317,Biggerstaff,100003,143302
